 ,3.003,143476,1995/01,"QAed Data"
 ,3.673,143477,1995/01,"QAed Data"
 ,3.319,143478,1995/01,"QAed Data"
 ,3.283,143479,1995/01,"QAed Data"
 ,3.573,143480,1995/01,"QAed Data"
 ,2.979,143481,1995/01,"QAed Data"
 ,2.968,143482,1995/01,"QAed Data"
 ,2.838,143483,1995/01,"QAed Data"
 ,2.79,143484,1995/01,"QAed Data"
 ,2.589,143485,1995/01,"QAed Data"
 ,2.616,143486,1995/01,"QAed Data"
 ,1.996,143487,1995/01,"QAed Data"
 ,1.868,143488,1995/01,"QAed Data"
 ,2.045,143489,1995/01,"QAed Data"
 ,1.971,143490,1995/01,"QAed Data"
 ,2.124,143491,1995/01,"QAed Data"
 ,2.137,143492,1995/01,"QAed Data"
 ,2.36,143493,1995/01,"QAed Data"
 ,2.277,143494,1995/01,"QAed Data"
 ,2.375,143495,1995/01,"QAed Data"
 ,2.229,143496,1995/01,"QAed Data"
 ,3.853,143946,1995/01,"QAed Data"
 ,3.486,143947,1995/01,"QAed Data"
 ,3.815,143948,1995/01,"QAed Data"
 ,3.181,143949,1995/01,"QAed Data"
 ,3.188,143950,1995/01,"QAed Data"
 ,2.971,143951,1995/01,"QAed Data"
 ,3.458,143952,1995/01,"QAed Data"
 ,3.418,143953,1995/01,"QAed Data"
 ,3.394,143954,1995/01,"QAed Data"
 ,3.118,143955,1995/01,"QAed Data"
 ,2.901,143956,1995/01,"QAed Data"
 ,2.662,143957,1995/01,"QAed Data"
 ,2.6,143958,1995/01,"QAed Data"
 ,2.617,143959,1995/01,"QAed Data"
 ,2.445,143960,1995/01,"QAed Data"
 ,2.359,143961,1995/01,"QAed Data"
 ,2.035,143962,1995/01,"QAed Data"
 ,2.058,143963,1995/01,"QAed Data"
 ,2.129,143964,1995/01,"QAed Data"
 ,2.201,143965,1995/01,"QAed Data"
 ,2.229,143966,1995/01,"QAed Data"
 ,2.213,143967,1995/01,"QAed Data"
 ,2.282,143968,1995/01,"QAed Data"
 ,2.361,143969,1995/01,"QAed Data"
 ,2.405,143970,1995/01,"QAed Data"
 ,3.585,144420,1995/01,"QAed Data"
 ,3.639,144421,1995/01,"QAed Data"
 ,3.606,144422,1995/01,"QAed Data"
 ,3.272,144423,1995/01,"QAed Data"
 ,3.206,144424,1995/01,"QAed Data"
 ,2.952,144425,1995/01,"QAed Data"
 ,2.828,144426,1995/01,"QAed Data"
 ,3.223,144427,1995/01,"QAed Data"
 ,3.222,144428,1995/01,"QAed Data"
 ,3.197,144429,1995/01,"QAed Data"
 ,2.802,144430,1995/01,"QAed Data"
 ,2.773,144431,1995/01,"QAed Data"
 ,2.711,144432,1995/01,"QAed Data"
 ,2.516,144433,1995/01,"QAed Data"
 ,2.389,144434,1995/01,"QAed Data"
 ,2.592,144435,1995/01,"QAed Data"
 ,2.01,144436,1995/01,"QAed Data"
 ,2.108,144437,1995/01,"QAed Data"
 ,2.06,144438,1995/01,"QAed Data"
 ,2.097,144439,1995/01,"QAed Data"
 ,2.156,144440,1995/01,"QAed Data"
 ,2.284,144441,1995/01,"QAed Data"
 ,2.15,144442,1995/01,"QAed Data"
 ,2.159,144443,1995/01,"QAed Data"
 ,2.194,144444,1995/01,"QAed Data"
 ,3.569,144893,1995/01,"QAed Data"
 ,3.609,144894,1995/01,"QAed Data"
 ,3.42,144895,1995/01,"QAed Data"
 ,3.412,144896,1995/01,"QAed Data"
 ,3.069,144897,1995/01,"QAed Data"
 ,3.334,144898,1995/01,"QAed Data"
 ,3.155,144899,1995/01,"QAed Data"
 ,2.872,144900,1995/01,"QAed Data"
 ,2.753,144901,1995/01,"QAed Data"
 ,3.072,144902,1995/01,"QAed Data"
 ,2.622,144903,1995/01,"QAed Data"
 ,2.856,144904,1995/01,"QAed Data"
 ,2.818,144905,1995/01,"QAed Data"
 ,2.712,144906,1995/01,"QAed Data"
 ,2.625,144907,1995/01,"QAed Data"
 ,2.506,144908,1995/01,"QAed Data"
 ,2.405,144909,1995/01,"QAed Data"
 ,2.496,144910,1995/01,"QAed Data"
 ,2.359,144911,1995/01,"QAed Data"
 ,2.278,144912,1995/01,"QAed Data"
 ,2.088,144913,1995/01,"QAed Data"
 ,2.123,144914,1995/01,"QAed Data"
 ,2.07,144915,1995/01,"QAed Data"
 ,2.065,144916,1995/01,"QAed Data"
 ,2.108,144917,1995/01,"QAed Data"
 ,2.211,144918,1995/01,"QAed Data"
 ,3.078,145367,1995/01,"QAed Data"
 ,3.306,145368,1995/01,"QAed Data"
 ,3.188,145369,1995/01,"QAed Data"
 ,3.414,145370,1995/01,"QAed Data"
 ,2.913,145371,1995/01,"QAed Data"
 ,2.831,145372,1995/01,"QAed Data"
 ,2.964,145373,1995/01,"QAed Data"
 ,2.676,145374,1995/01,"QAed Data"
 ,2.524,145375,1995/01,"QAed Data"
 ,2.934,145376,1995/01,"QAed Data"
 ,2.862,145377,1995/01,"QAed Data"
 ,2.579,145378,1995/01,"QAed Data"
 ,2.689,145379,1995/01,"QAed Data"
 ,2.598,145380,1995/01,"QAed Data"
 ,2.629,145381,1995/01,"QAed Data"
 ,2.39,145382,1995/01,"QAed Data"
 ,2.35,145383,1995/01,"QAed Data"
 ,2.443,145384,1995/01,"QAed Data"
 ,2.385,145385,1995/01,"QAed Data"
 ,2.335,145386,1995/01,"QAed Data"
 ,2.226,145387,1995/01,"QAed Data"
 ,2.132,145388,1995/01,"QAed Data"
 ,2.087,145389,1995/01,"QAed Data"
 ,2.238,145390,1995/01,"QAed Data"
 ,2.358,145391,1995/01,"QAed Data"
 ,2.259,145392,1995/01,"QAed Data"
 ,3.372,145841,1995/01,"QAed Data"
 ,3.157,145842,1995/01,"QAed Data"
 ,3.585,145843,1995/01,"QAed Data"
 ,3.574,145844,1995/01,"QAed Data"
 ,2.725,145845,1995/01,"QAed Data"
 ,2.463,145846,1995/01,"QAed Data"
 ,2.451,145847,1995/01,"QAed Data"
 ,2.253,145848,1995/01,"QAed Data"
 ,2.144,145849,1995/01,"QAed Data"
 ,2.217,145850,1995/01,"QAed Data"
 ,2.148,145851,1995/01,"QAed Data"
 ,1.792,145852,1995/01,"QAed Data"
 ,2.536,145853,1995/01,"QAed Data"
 ,2.453,145854,1995/01,"QAed Data"
 ,2.675,145855,1995/01,"QAed Data"
 ,2.566,145856,1995/01,"QAed Data"
 ,2.57,145857,1995/01,"QAed Data"
 ,2.563,145858,1995/01,"QAed Data"
 ,2.603,145859,1995/01,"QAed Data"
 ,2.638,145860,1995/01,"QAed Data"
 ,2.305,145861,1995/01,"QAed Data"
 ,2.195,145862,1995/01,"QAed Data"
 ,2.252,145863,1995/01,"QAed Data"
 ,2.302,145864,1995/01,"QAed Data"
 ,2.441,145865,1995/01,"QAed Data"
 ,2.242,145866,1995/01,"QAed Data"
 ,2.366,140154,1995/02,"QAed Data"
 ,2.437,140155,1995/02,"QAed Data"
 ,2.272,140156,1995/02,"QAed Data"
 ,2.184,140157,1995/02,"QAed Data"
 ,2.176,140158,1995/02,"QAed Data"
 ,2.346,140159,1995/02,"QAed Data"
 ,2.415,140160,1995/02,"QAed Data"
 ,2.181,140161,1995/02,"QAed Data"
 ,2.581,140162,1995/02,"QAed Data"
 ,2.444,140163,1995/02,"QAed Data"
 ,2.258,140164,1995/02,"QAed Data"
 ,2.414,140165,1995/02,"QAed Data"
 ,2.562,140166,1995/02,"QAed Data"
 ,2.233,140167,1995/02,"QAed Data"
 ,2.163,140168,1995/02,"QAed Data"
 ,2.016,140169,1995/02,"QAed Data"
 ,1.88,140170,1995/02,"QAed Data"
 ,1.805,140171,1995/02,"QAed Data"
 ,2.221,140172,1995/02,"QAed Data"
 ,1.83,140173,1995/02,"QAed Data"
 ,1.853,140174,1995/02,"QAed Data"
 ,1.945,140175,1995/02,"QAed Data"
 ,1.84,140176,1995/02,"QAed Data"
 ,1.844,140177,1995/02,"QAed Data"
 ,1.815,140178,1995/02,"QAed Data"
 ,2.539,140628,1995/02,"QAed Data"
 ,2.03,140629,1995/02,"QAed Data"
 ,2.282,140630,1995/02,"QAed Data"
 ,2.197,140631,1995/02,"QAed Data"
 ,2.35,140632,1995/02,"QAed Data"
 ,2.26,140633,1995/02,"QAed Data"
 ,2.323,140634,1995/02,"QAed Data"
 ,2.357,140635,1995/02,"QAed Data"
 ,2.246,140636,1995/02,"QAed Data"
 ,2.809,140637,1995/02,"QAed Data"
 ,2.537,140638,1995/02,"QAed Data"
 ,2.773,140639,1995/02,"QAed Data"
 ,2.786,140640,1995/02,"QAed Data"
 ,2.599,140641,1995/02,"QAed Data"
 ,2.219,140642,1995/02,"QAed Data"
 ,2.371,140643,1995/02,"QAed Data"
 ,2.155,140644,1995/02,"QAed Data"
 ,1.57,140645,1995/02,"QAed Data"
 ,1.757,140646,1995/02,"QAed Data"
 ,1.879,140647,1995/02,"QAed Data"
 ,1.98,140648,1995/02,"QAed Data"
 ,1.92,140649,1995/02,"QAed Data"
 ,1.867,140650,1995/02,"QAed Data"
 ,2.019,140651,1995/02,"QAed Data"
 ,1.846,140652,1995/02,"QAed Data"
 ,2.108,141102,1995/02,"QAed Data"
 ,2.067,141103,1995/02,"QAed Data"
 ,2.33,141104,1995/02,"QAed Data"
 ,2.388,141105,1995/02,"QAed Data"
 ,2.319,141106,1995/02,"QAed Data"
 ,2.238,141107,1995/02,"QAed Data"
 ,2.342,141108,1995/02,"QAed Data"
 ,2.28,141109,1995/02,"QAed Data"
 ,2.296,141110,1995/02,"QAed Data"
 ,2.214,141111,1995/02,"QAed Data"
 ,2.586,141112,1995/02,"QAed Data"
 ,2.562,141113,1995/02,"QAed Data"
 ,2.481,141114,1995/02,"QAed Data"
 ,2.582,141115,1995/02,"QAed Data"
 ,2.736,141116,1995/02,"QAed Data"
 ,2.212,141117,1995/02,"QAed Data"
 ,2.019,141118,1995/02,"QAed Data"
 ,1.808,141119,1995/02,"QAed Data"
 ,1.922,141120,1995/02,"QAed Data"
 ,2.106,141121,1995/02,"QAed Data"
 ,1.96,141122,1995/02,"QAed Data"
 ,2.071,141123,1995/02,"QAed Data"
 ,2.023,141124,1995/02,"QAed Data"
 ,1.909,141125,1995/02,"QAed Data"
 ,1.997,141126,1995/02,"QAed Data"
 ,1.899,141576,1995/02,"QAed Data"
 ,1.779,141577,1995/02,"QAed Data"
 ,1.947,141578,1995/02,"QAed Data"
 ,2.283,141579,1995/02,"QAed Data"
 ,2.089,141580,1995/02,"QAed Data"
 ,2.16,141581,1995/02,"QAed Data"
 ,2.102,141582,1995/02,"QAed Data"
 ,2.476,141583,1995/02,"QAed Data"
 ,2.613,141584,1995/02,"QAed Data"
 ,2.345,141585,1995/02,"QAed Data"
 ,2.332,141586,1995/02,"QAed Data"
 ,2.511,141587,1995/02,"QAed Data"
 ,2.648,141588,1995/02,"QAed Data"
 ,2.879,141589,1995/02,"QAed Data"
 ,2.989,141590,1995/02,"QAed Data"
 ,2.701,141591,1995/02,"QAed Data"
 ,2.32,141592,1995/02,"QAed Data"
 ,2.122,141593,1995/02,"QAed Data"
 ,2.181,141594,1995/02,"QAed Data"
 ,2.324,141595,1995/02,"QAed Data"
 ,2.148,141596,1995/02,"QAed Data"
 ,2.02,141597,1995/02,"QAed Data"
 ,2.069,141598,1995/02,"QAed Data"
 ,1.821,141599,1995/02,"QAed Data"
 ,1.829,141600,1995/02,"QAed Data"
 ,1.127,142050,1995/02,"QAed Data"
 ,1.945,142051,1995/02,"QAed Data"
 ,2,142052,1995/02,"QAed Data"
 ,1.794,142053,1995/02,"QAed Data"
 ,2.136,142054,1995/02,"QAed Data"
 ,1.914,142055,1995/02,"QAed Data"
 ,1.871,142056,1995/02,"QAed Data"
 ,2.173,142057,1995/02,"QAed Data"
 ,2.472,142058,1995/02,"QAed Data"
 ,2.547,142059,1995/02,"QAed Data"
 ,2.033,142060,1995/02,"QAed Data"
 ,2.256,142061,1995/02,"QAed Data"
 ,2.316,142062,1995/02,"QAed Data"
 ,2.693,142063,1995/02,"QAed Data"
 ,2.668,142064,1995/02,"QAed Data"
 ,2.845,142065,1995/02,"QAed Data"
 ,2.665,142066,1995/02,"QAed Data"
 ,2.668,142067,1995/02,"QAed Data"
 ,2.446,142068,1995/02,"QAed Data"
 ,2.47,142069,1995/02,"QAed Data"
 ,2.462,142070,1995/02,"QAed Data"
 ,2.165,142071,1995/02,"QAed Data"
 ,2.233,142072,1995/02,"QAed Data"
 ,1.929,142073,1995/02,"QAed Data"
 ,2.051,142074,1995/02,"QAed Data"
 ,1.727,142524,1995/02,"QAed Data"
 ,1.603,142525,1995/02,"QAed Data"
 ,1.91,142526,1995/02,"QAed Data"
 ,2.055,142527,1995/02,"QAed Data"
 ,1.704,142528,1995/02,"QAed Data"
 ,1.89,142529,1995/02,"QAed Data"
 ,2.146,142530,1995/02,"QAed Data"
 ,2.003,142531,1995/02,"QAed Data"
 ,2.486,142532,1995/02,"QAed Data"
 ,2.627,142533,1995/02,"QAed Data"
 ,2.426,142534,1995/02,"QAed Data"
 ,2.393,142535,1995/02,"QAed Data"
 ,2.463,142536,1995/02,"QAed Data"
 ,2.465,142537,1995/02,"QAed Data"
 ,2.642,142538,1995/02,"QAed Data"
 ,2.869,142539,1995/02,"QAed Data"
 ,2.899,142540,1995/02,"QAed Data"
 ,2.515,142541,1995/02,"QAed Data"
 ,2.452,142542,1995/02,"QAed Data"
 ,2.121,142543,1995/02,"QAed Data"
 ,2.36,142544,1995/02,"QAed Data"
 ,2.228,142545,1995/02,"QAed Data"
 ,2.389,142546,1995/02,"QAed Data"
 ,2.249,142547,1995/02,"QAed Data"
 ,2.06,142548,1995/02,"QAed Data"
 ,1.625,142998,1995/02,"QAed Data"
 ,1.546,142999,1995/02,"QAed Data"
 ,1.432,143000,1995/02,"QAed Data"
 ,1.235,143001,1995/02,"QAed Data"
 ,1.721,143002,1995/02,"QAed Data"
 ,1.74,143003,1995/02,"QAed Data"
 ,1.802,143004,1995/02,"QAed Data"
 ,2.012,143005,1995/02,"QAed Data"
 ,2.339,143006,1995/02,"QAed Data"
 ,2.276,143007,1995/02,"QAed Data"
 ,2.643,143008,1995/02,"QAed Data"
 ,2.568,143009,1995/02,"QAed Data"
 ,2.473,143010,1995/02,"QAed Data"
 ,2.602,143011,1995/02,"QAed Data"
 ,2.328,143012,1995/02,"QAed Data"
 ,2.615,143013,1995/02,"QAed Data"
 ,2.778,143014,1995/02,"QAed Data"
 ,2.561,143015,1995/02,"QAed Data"
 ,2.3,143016,1995/02,"QAed Data"
 ,2.228,143017,1995/02,"QAed Data"
 ,2.247,143018,1995/02,"QAed Data"
 ,2.229,143019,1995/02,"QAed Data"
 ,2.108,143020,1995/02,"QAed Data"
 ,2.158,143021,1995/02,"QAed Data"
 ,1.996,143022,1995/02,"QAed Data"
 ,1.526,143472,1995/02,"QAed Data"
 ,1.667,143473,1995/02,"QAed Data"
 ,1.642,143474,1995/02,"QAed Data"
 ,1.482,143475,1995/02,"QAed Data"
 ,1.48,143476,1995/02,"QAed Data"
 ,1.715,143477,1995/02,"QAed Data"
 ,1.909,143478,1995/02,"QAed Data"
 ,1.541,143479,1995/02,"QAed Data"
 ,2.128,143480,1995/02,"QAed Data"
 ,2.255,143481,1995/02,"QAed Data"
 ,2.292,143482,1995/02,"QAed Data"
 ,2.309,143483,1995/02,"QAed Data"
 ,2.306,143484,1995/02,"QAed Data"
 ,2.336,143485,1995/02,"QAed Data"
 ,2.386,143486,1995/02,"QAed Data"
 ,2.146,143487,1995/02,"QAed Data"
 ,2.416,143488,1995/02,"QAed Data"
 ,2.397,143489,1995/02,"QAed Data"
 ,2.223,143490,1995/02,"QAed Data"
 ,2.216,143491,1995/02,"QAed Data"
 ,2.29,143492,1995/02,"QAed Data"
 ,2.299,143493,1995/02,"QAed Data"
 ,1.955,143494,1995/02,"QAed Data"
 ,2.068,143495,1995/02,"QAed Data"
 ,2.108,143496,1995/02,"QAed Data"
 ,1.522,143946,1995/02,"QAed Data"
 ,1.507,143947,1995/02,"QAed Data"
 ,1.501,143948,1995/02,"QAed Data"
 ,1.304,143949,1995/02,"QAed Data"
 ,1.282,143950,1995/02,"QAed Data"
 ,1.131,143951,1995/02,"QAed Data"
 ,1.523,143952,1995/02,"QAed Data"
 ,1.466,143953,1995/02,"QAed Data"
 ,1.658,143954,1995/02,"QAed Data"
 ,1.775,143955,1995/02,"QAed Data"
 ,2.174,143956,1995/02,"QAed Data"
 ,2.349,143957,1995/02,"QAed Data"
 ,2.244,143958,1995/02,"QAed Data"
 ,2.016,143959,1995/02,"QAed Data"
 ,2.142,143960,1995/02,"QAed Data"
 ,2.079,143961,1995/02,"QAed Data"
 ,1.814,143962,1995/02,"QAed Data"
 ,2.569,143963,1995/02,"QAed Data"
 ,2.079,143964,1995/02,"QAed Data"
 ,2.145,143965,1995/02,"QAed Data"
 ,2.255,143966,1995/02,"QAed Data"
 ,2.129,143967,1995/02,"QAed Data"
 ,2.101,143968,1995/02,"QAed Data"
 ,2.116,143969,1995/02,"QAed Data"
 ,2.322,143970,1995/02,"QAed Data"
 ,1.375,144420,1995/02,"QAed Data"
 ,1.374,144421,1995/02,"QAed Data"
 ,1.42,144422,1995/02,"QAed Data"
 ,1.115,144423,1995/02,"QAed Data"
 ,1.089,144424,1995/02,"QAed Data"
 ,1.299,144425,1995/02,"QAed Data"
 ,1.195,144426,1995/02,"QAed Data"
 ,1.697,144427,1995/02,"QAed Data"
 ,1.734,144428,1995/02,"QAed Data"
 ,1.62,144429,1995/02,"QAed Data"
 ,2.066,144430,1995/02,"QAed Data"
 ,2.05,144431,1995/02,"QAed Data"
 ,1.945,144432,1995/02,"QAed Data"
 ,2.284,144433,1995/02,"QAed Data"
 ,2.098,144434,1995/02,"QAed Data"
 ,1.927,144435,1995/02,"QAed Data"
 ,1.793,144436,1995/02,"QAed Data"
 ,2.019,144437,1995/02,"QAed Data"
 ,2.174,144438,1995/02,"QAed Data"
 ,2.09,144439,1995/02,"QAed Data"
 ,2.005,144440,1995/02,"QAed Data"
 ,2.28,144441,1995/02,"QAed Data"
 ,1.862,144442,1995/02,"QAed Data"
 ,1.621,144443,1995/02,"QAed Data"
 ,1.638,144444,1995/02,"QAed Data"
 ,1.471,144893,1995/02,"QAed Data"
 ,1.371,144894,1995/02,"QAed Data"
 ,1.4,144895,1995/02,"QAed Data"
 ,1.332,144896,1995/02,"QAed Data"
 ,1.235,144897,1995/02,"QAed Data"
 ,1.168,144898,1995/02,"QAed Data"
 ,1.181,144899,1995/02,"QAed Data"
 ,1.093,144900,1995/02,"QAed Data"
 ,1.227,144901,1995/02,"QAed Data"
 ,1.653,144902,1995/02,"QAed Data"
 ,1.776,144903,1995/02,"QAed Data"
 ,1.618,144904,1995/02,"QAed Data"
 ,2.002,144905,1995/02,"QAed Data"
 ,1.997,144906,1995/02,"QAed Data"
 ,2.165,144907,1995/02,"QAed Data"
 ,1.977,144908,1995/02,"QAed Data"
 ,1.986,144909,1995/02,"QAed Data"
 ,1.945,144910,1995/02,"QAed Data"
 ,1.568,144911,1995/02,"QAed Data"
 ,1.733,144912,1995/02,"QAed Data"
 ,1.654,144913,1995/02,"QAed Data"
 ,1.885,144914,1995/02,"QAed Data"
 ,1.949,144915,1995/02,"QAed Data"
 ,1.857,144916,1995/02,"QAed Data"
 ,1.617,144917,1995/02,"QAed Data"
 ,1.437,144918,1995/02,"QAed Data"
 ,1.169,145367,1995/02,"QAed Data"
 ,1.174,145368,1995/02,"QAed Data"
 ,1.222,145369,1995/02,"QAed Data"
 ,1.231,145370,1995/02,"QAed Data"
