 ,1.753,132589,1995/01,"QAed Data"
 ,1.824,132590,1995/01,"QAed Data"
 ,1.798,132591,1995/01,"QAed Data"
 ,1.684,132592,1995/01,"QAed Data"
 ,1.903,132593,1995/01,"QAed Data"
 ,1.88,132594,1995/01,"QAed Data"
 ,4.643,133044,1995/01,"QAed Data"
 ,4.413,133045,1995/01,"QAed Data"
 ,4.221,133046,1995/01,"QAed Data"
 ,4.126,133047,1995/01,"QAed Data"
 ,3.845,133048,1995/01,"QAed Data"
 ,3.745,133049,1995/01,"QAed Data"
 ,3.685,133050,1995/01,"QAed Data"
 ,3.578,133051,1995/01,"QAed Data"
 ,3.251,133052,1995/01,"QAed Data"
 ,2.999,133053,1995/01,"QAed Data"
 ,2.813,133054,1995/01,"QAed Data"
 ,2.796,133055,1995/01,"QAed Data"
 ,2.643,133056,1995/01,"QAed Data"
 ,2.122,133057,1995/01,"QAed Data"
 ,2.041,133058,1995/01,"QAed Data"
 ,2.108,133059,1995/01,"QAed Data"
 ,1.894,133060,1995/01,"QAed Data"
 ,1.802,133061,1995/01,"QAed Data"
 ,1.796,133062,1995/01,"QAed Data"
 ,1.753,133063,1995/01,"QAed Data"
 ,1.762,133064,1995/01,"QAed Data"
 ,1.775,133065,1995/01,"QAed Data"
 ,1.968,133066,1995/01,"QAed Data"
 ,1.912,133067,1995/01,"QAed Data"
 ,1.995,133068,1995/01,"QAed Data"
 ,5.039,133518,1995/01,"QAed Data"
 ,4.815,133519,1995/01,"QAed Data"
 ,4.568,133520,1995/01,"QAed Data"
 ,4.253,133521,1995/01,"QAed Data"
 ,4.329,133522,1995/01,"QAed Data"
 ,4.096,133523,1995/01,"QAed Data"
 ,3.624,133524,1995/01,"QAed Data"
 ,3.715,133525,1995/01,"QAed Data"
 ,3.629,133526,1995/01,"QAed Data"
 ,3.256,133527,1995/01,"QAed Data"
 ,2.813,133528,1995/01,"QAed Data"
 ,2.687,133529,1995/01,"QAed Data"
 ,2.519,133530,1995/01,"QAed Data"
 ,2.329,133531,1995/01,"QAed Data"
 ,2.014,133532,1995/01,"QAed Data"
 ,2.025,133533,1995/01,"QAed Data"
 ,1.927,133534,1995/01,"QAed Data"
 ,1.832,133535,1995/01,"QAed Data"
 ,1.821,133536,1995/01,"QAed Data"
 ,1.744,133537,1995/01,"QAed Data"
 ,1.858,133538,1995/01,"QAed Data"
 ,1.776,133539,1995/01,"QAed Data"
 ,1.847,133540,1995/01,"QAed Data"
 ,2.028,133541,1995/01,"QAed Data"
 ,1.986,133542,1995/01,"QAed Data"
 ,4.874,133992,1995/01,"QAed Data"
 ,4.966,133993,1995/01,"QAed Data"
 ,4.844,133994,1995/01,"QAed Data"
 ,4.356,133995,1995/01,"QAed Data"
 ,4.097,133996,1995/01,"QAed Data"
 ,4.317,133997,1995/01,"QAed Data"
 ,3.846,133998,1995/01,"QAed Data"
 ,3.421,133999,1995/01,"QAed Data"
 ,3.434,134000,1995/01,"QAed Data"
 ,3.359,134001,1995/01,"QAed Data"
 ,2.961,134002,1995/01,"QAed Data"
 ,2.815,134003,1995/01,"QAed Data"
 ,2.684,134004,1995/01,"QAed Data"
 ,2.397,134005,1995/01,"QAed Data"
 ,2.281,134006,1995/01,"QAed Data"
 ,1.979,134007,1995/01,"QAed Data"
 ,1.938,134008,1995/01,"QAed Data"
 ,1.796,134009,1995/01,"QAed Data"
 ,1.76,134010,1995/01,"QAed Data"
 ,1.668,134011,1995/01,"QAed Data"
 ,1.742,134012,1995/01,"QAed Data"
 ,1.907,134013,1995/01,"QAed Data"
 ,2.054,134014,1995/01,"QAed Data"
 ,2.089,134015,1995/01,"QAed Data"
 ,2.049,134016,1995/01,"QAed Data"
 ,4.69,134466,1995/01,"QAed Data"
 ,4.361,134467,1995/01,"QAed Data"
 ,4.644,134468,1995/01,"QAed Data"
 ,4.002,134469,1995/01,"QAed Data"
 ,4.327,134470,1995/01,"QAed Data"
 ,4.05,134471,1995/01,"QAed Data"
 ,3.87,134472,1995/01,"QAed Data"
 ,3.637,134473,1995/01,"QAed Data"
 ,3.264,134474,1995/01,"QAed Data"
 ,3.432,134475,1995/01,"QAed Data"
 ,3.27,134476,1995/01,"QAed Data"
 ,2.862,134477,1995/01,"QAed Data"
 ,2.829,134478,1995/01,"QAed Data"
 ,2.462,134479,1995/01,"QAed Data"
 ,2.282,134480,1995/01,"QAed Data"
 ,1.988,134481,1995/01,"QAed Data"
 ,1.955,134482,1995/01,"QAed Data"
 ,2.071,134483,1995/01,"QAed Data"
 ,1.863,134484,1995/01,"QAed Data"
 ,1.764,134485,1995/01,"QAed Data"
 ,1.832,134486,1995/01,"QAed Data"
 ,1.932,134487,1995/01,"QAed Data"
 ,2.296,134488,1995/01,"QAed Data"
 ,2.364,134489,1995/01,"QAed Data"
 ,2.148,134490,1995/01,"QAed Data"
 ,4.392,134940,1995/01,"QAed Data"
 ,4.545,134941,1995/01,"QAed Data"
 ,4.174,134942,1995/01,"QAed Data"
 ,4.039,134943,1995/01,"QAed Data"
 ,4.036,134944,1995/01,"QAed Data"
 ,3.858,134945,1995/01,"QAed Data"
 ,3.647,134946,1995/01,"QAed Data"
 ,3.425,134947,1995/01,"QAed Data"
 ,3.306,134948,1995/01,"QAed Data"
 ,3.193,134949,1995/01,"QAed Data"
 ,3.079,134950,1995/01,"QAed Data"
 ,3.025,134951,1995/01,"QAed Data"
 ,2.871,134952,1995/01,"QAed Data"
 ,2.519,134953,1995/01,"QAed Data"
 ,2.26,134954,1995/01,"QAed Data"
 ,2.199,134955,1995/01,"QAed Data"
 ,1.92,134956,1995/01,"QAed Data"
 ,1.964,134957,1995/01,"QAed Data"
 ,1.94,134958,1995/01,"QAed Data"
 ,1.973,134959,1995/01,"QAed Data"
 ,1.875,134960,1995/01,"QAed Data"
 ,2.145,134961,1995/01,"QAed Data"
 ,2.466,134962,1995/01,"QAed Data"
 ,2.478,134963,1995/01,"QAed Data"
 ,2.154,134964,1995/01,"QAed Data"
 ,4.117,135414,1995/01,"QAed Data"
 ,4.296,135415,1995/01,"QAed Data"
 ,4.509,135416,1995/01,"QAed Data"
 ,4.008,135417,1995/01,"QAed Data"
 ,3.751,135418,1995/01,"QAed Data"
 ,3.822,135419,1995/01,"QAed Data"
 ,3.798,135420,1995/01,"QAed Data"
 ,3.283,135421,1995/01,"QAed Data"
 ,3.289,135422,1995/01,"QAed Data"
 ,3.233,135423,1995/01,"QAed Data"
 ,2.776,135424,1995/01,"QAed Data"
 ,2.87,135425,1995/01,"QAed Data"
 ,2.711,135426,1995/01,"QAed Data"
 ,2.516,135427,1995/01,"QAed Data"
 ,2.304,135428,1995/01,"QAed Data"
 ,1.999,135429,1995/01,"QAed Data"
 ,2.126,135430,1995/01,"QAed Data"
 ,2.131,135431,1995/01,"QAed Data"
 ,1.961,135432,1995/01,"QAed Data"
 ,1.926,135433,1995/01,"QAed Data"
 ,2.054,135434,1995/01,"QAed Data"
 ,1.966,135435,1995/01,"QAed Data"
 ,2.371,135436,1995/01,"QAed Data"
 ,2.577,135437,1995/01,"QAed Data"
 ,2.553,135438,1995/01,"QAed Data"
 ,4.439,135888,1995/01,"QAed Data"
 ,4.305,135889,1995/01,"QAed Data"
 ,4.008,135890,1995/01,"QAed Data"
 ,4.044,135891,1995/01,"QAed Data"
 ,3.72,135892,1995/01,"QAed Data"
 ,3.828,135893,1995/01,"QAed Data"
 ,3.676,135894,1995/01,"QAed Data"
 ,3.572,135895,1995/01,"QAed Data"
 ,3.139,135896,1995/01,"QAed Data"
 ,3.034,135897,1995/01,"QAed Data"
 ,2.82,135898,1995/01,"QAed Data"
 ,2.623,135899,1995/01,"QAed Data"
 ,2.468,135900,1995/01,"QAed Data"
 ,2.426,135901,1995/01,"QAed Data"
 ,2.36,135902,1995/01,"QAed Data"
 ,2.102,135903,1995/01,"QAed Data"
 ,2.176,135904,1995/01,"QAed Data"
 ,2.127,135905,1995/01,"QAed Data"
 ,1.955,135906,1995/01,"QAed Data"
 ,2.038,135907,1995/01,"QAed Data"
 ,2.04,135908,1995/01,"QAed Data"
 ,2.085,135909,1995/01,"QAed Data"
 ,2.092,135910,1995/01,"QAed Data"
 ,2.325,135911,1995/01,"QAed Data"
 ,2.438,135912,1995/01,"QAed Data"
 ,4.249,136362,1995/01,"QAed Data"
 ,4.711,136363,1995/01,"QAed Data"
 ,4.141,136364,1995/01,"QAed Data"
 ,3.82,136365,1995/01,"QAed Data"
 ,3.909,136366,1995/01,"QAed Data"
 ,3.773,136367,1995/01,"QAed Data"
 ,3.683,136368,1995/01,"QAed Data"
 ,3.452,136369,1995/01,"QAed Data"
 ,3.23,136370,1995/01,"QAed Data"
 ,2.77,136371,1995/01,"QAed Data"
 ,2.735,136372,1995/01,"QAed Data"
 ,2.738,136373,1995/01,"QAed Data"
 ,2.576,136374,1995/01,"QAed Data"
 ,2.373,136375,1995/01,"QAed Data"
 ,2.405,136376,1995/01,"QAed Data"
 ,2.241,136377,1995/01,"QAed Data"
 ,2.058,136378,1995/01,"QAed Data"
 ,1.979,136379,1995/01,"QAed Data"
 ,2.115,136380,1995/01,"QAed Data"
 ,2.101,136381,1995/01,"QAed Data"
 ,1.987,136382,1995/01,"QAed Data"
 ,2.218,136383,1995/01,"QAed Data"
 ,2.122,136384,1995/01,"QAed Data"
 ,2.115,136385,1995/01,"QAed Data"
 ,2.318,136386,1995/01,"QAed Data"
 ,4.138,136836,1995/01,"QAed Data"
 ,4.31,136837,1995/01,"QAed Data"
 ,4.174,136838,1995/01,"QAed Data"
 ,4.033,136839,1995/01,"QAed Data"
 ,3.848,136840,1995/01,"QAed Data"
 ,3.55,136841,1995/01,"QAed Data"
 ,3.412,136842,1995/01,"QAed Data"
 ,3.261,136843,1995/01,"QAed Data"
 ,3.386,136844,1995/01,"QAed Data"
 ,3.047,136845,1995/01,"QAed Data"
 ,2.872,136846,1995/01,"QAed Data"
 ,2.734,136847,1995/01,"QAed Data"
 ,2.62,136848,1995/01,"QAed Data"
 ,2.45,136849,1995/01,"QAed Data"
 ,2.387,136850,1995/01,"QAed Data"
 ,2.192,136851,1995/01,"QAed Data"
 ,2.091,136852,1995/01,"QAed Data"
 ,1.959,136853,1995/01,"QAed Data"
 ,1.904,136854,1995/01,"QAed Data"
 ,1.967,136855,1995/01,"QAed Data"
 ,2.047,136856,1995/01,"QAed Data"
 ,1.937,136857,1995/01,"QAed Data"
 ,2.04,136858,1995/01,"QAed Data"
 ,2.031,136859,1995/01,"QAed Data"
 ,2.141,136860,1995/01,"QAed Data"
 ,4.172,137310,1995/01,"QAed Data"
 ,4.106,137311,1995/01,"QAed Data"
 ,4.062,137312,1995/01,"QAed Data"
 ,4.339,137313,1995/01,"QAed Data"
 ,3.783,137314,1995/01,"QAed Data"
 ,3.925,137315,1995/01,"QAed Data"
 ,3.509,137316,1995/01,"QAed Data"
 ,3.407,137317,1995/01,"QAed Data"
 ,3.121,137318,1995/01,"QAed Data"
 ,2.944,137319,1995/01,"QAed Data"
 ,3.048,137320,1995/01,"QAed Data"
 ,2.676,137321,1995/01,"QAed Data"
 ,2.639,137322,1995/01,"QAed Data"
 ,2.447,137323,1995/01,"QAed Data"
 ,2.392,137324,1995/01,"QAed Data"
 ,2.236,137325,1995/01,"QAed Data"
 ,2.103,137326,1995/01,"QAed Data"
 ,1.89,137327,1995/01,"QAed Data"
 ,1.919,137328,1995/01,"QAed Data"
 ,1.984,137329,1995/01,"QAed Data"
 ,2.029,137330,1995/01,"QAed Data"
 ,2.113,137331,1995/01,"QAed Data"
 ,1.99,137332,1995/01,"QAed Data"
 ,2.006,137333,1995/01,"QAed Data"
 ,2.093,137334,1995/01,"QAed Data"
 ,4.423,137784,1995/01,"QAed Data"
 ,4.582,137785,1995/01,"QAed Data"
 ,4.202,137786,1995/01,"QAed Data"
 ,3.994,137787,1995/01,"QAed Data"
 ,3.915,137788,1995/01,"QAed Data"
 ,3.817,137789,1995/01,"QAed Data"
 ,3.461,137790,1995/01,"QAed Data"
 ,3.42,137791,1995/01,"QAed Data"
 ,3.138,137792,1995/01,"QAed Data"
 ,3.063,137793,1995/01,"QAed Data"
 ,2.84,137794,1995/01,"QAed Data"
 ,2.748,137795,1995/01,"QAed Data"
 ,2.661,137796,1995/01,"QAed Data"
 ,2.456,137797,1995/01,"QAed Data"
 ,2.26,137798,1995/01,"QAed Data"
 ,2.292,137799,1995/01,"QAed Data"
 ,2.095,137800,1995/01,"QAed Data"
 ,1.987,137801,1995/01,"QAed Data"
 ,2.107,137802,1995/01,"QAed Data"
 ,2.037,137803,1995/01,"QAed Data"
 ,2.21,137804,1995/01,"QAed Data"
 ,2.208,137805,1995/01,"QAed Data"
 ,2.065,137806,1995/01,"QAed Data"
 ,2.213,137807,1995/01,"QAed Data"
 ,2.139,137808,1995/01,"QAed Data"
 ,4.767,138258,1995/01,"QAed Data"
 ,4.56,138259,1995/01,"QAed Data"
 ,4.29,138260,1995/01,"QAed Data"
 ,3.774,138261,1995/01,"QAed Data"
 ,3.76,138262,1995/01,"QAed Data"
 ,4.057,138263,1995/01,"QAed Data"
 ,3.655,138264,1995/01,"QAed Data"
 ,3.337,138265,1995/01,"QAed Data"
 ,3.287,138266,1995/01,"QAed Data"
 ,3.009,138267,1995/01,"QAed Data"
 ,2.994,138268,1995/01,"QAed Data"
 ,2.904,138269,1995/01,"QAed Data"
 ,2.797,138270,1995/01,"QAed Data"
 ,2.357,138271,1995/01,"QAed Data"
 ,2.396,138272,1995/01,"QAed Data"
 ,2.271,138273,1995/01,"QAed Data"
 ,2.147,138274,1995/01,"QAed Data"
 ,1.999,138275,1995/01,"QAed Data"
 ,2.017,138276,1995/01,"QAed Data"
 ,2.133,138277,1995/01,"QAed Data"
 ,2.095,138278,1995/01,"QAed Data"
 ,2.126,138279,1995/01,"QAed Data"
 ,2.187,138280,1995/01,"QAed Data"
 ,2.35,138281,1995/01,"QAed Data"
 ,2.142,138282,1995/01,"QAed Data"
 ,4.804,138732,1995/01,"QAed Data"
 ,4.2,138733,1995/01,"QAed Data"
 ,4.198,138734,1995/01,"QAed Data"
 ,3.873,138735,1995/01,"QAed Data"
 ,3.672,138736,1995/01,"QAed Data"
 ,3.658,138737,1995/01,"QAed Data"
 ,3.327,138738,1995/01,"QAed Data"
 ,3.018,138739,1995/01,"QAed Data"
 ,3.112,138740,1995/01,"QAed Data"
 ,3.13,138741,1995/01,"QAed Data"
 ,3.004,138742,1995/01,"QAed Data"
 ,2.875,138743,1995/01,"QAed Data"
 ,2.779,138744,1995/01,"QAed Data"
 ,2.605,138745,1995/01,"QAed Data"
 ,2.411,138746,1995/01,"QAed Data"
 ,2.253,138747,1995/01,"QAed Data"
 ,2.207,138748,1995/01,"QAed Data"
 ,2.067,138749,1995/01,"QAed Data"
 ,1.98,138750,1995/01,"QAed Data"
 ,2.045,138751,1995/01,"QAed Data"
 ,2.141,138752,1995/01,"QAed Data"
 ,2.253,138753,1995/01,"QAed Data"
 ,2.258,138754,1995/01,"QAed Data"
 ,2.233,138755,1995/01,"QAed Data"
 ,2.284,138756,1995/01,"QAed Data"
 ,4.544,139206,1995/01,"QAed Data"
 ,4.161,139207,1995/01,"QAed Data"
 ,3.87,139208,1995/01,"QAed Data"
 ,3.833,139209,1995/01,"QAed Data"
 ,3.734,139210,1995/01,"QAed Data"
 ,3.721,139211,1995/01,"QAed Data"
 ,3.326,139212,1995/01,"QAed Data"
 ,3.229,139213,1995/01,"QAed Data"
 ,3.17,139214,1995/01,"QAed Data"
 ,2.843,139215,1995/01,"QAed Data"
 ,3.173,139216,1995/01,"QAed Data"
 ,2.891,139217,1995/01,"QAed Data"
 ,2.844,139218,1995/01,"QAed Data"
 ,2.616,139219,1995/01,"QAed Data"
 ,2.618,139220,1995/01,"QAed Data"
 ,2.197,139221,1995/01,"QAed Data"
 ,2.216,139222,1995/01,"QAed Data"
 ,2.111,139223,1995/01,"QAed Data"
 ,1.94,139224,1995/01,"QAed Data"
 ,2.114,139225,1995/01,"QAed Data"
 ,2.131,139226,1995/01,"QAed Data"
 ,2.187,139227,1995/01,"QAed Data"
 ,2.252,139228,1995/01,"QAed Data"
 ,2.253,139229,1995/01,"QAed Data"
 ,2.1,139230,1995/01,"QAed Data"
 ,4.308,139680,1995/01,"QAed Data"
 ,4.316,139681,1995/01,"QAed Data"
 ,4.103,139682,1995/01,"QAed Data"
 ,4.006,139683,1995/01,"QAed Data"
 ,3.782,139684,1995/01,"QAed Data"
 ,3.837,139685,1995/01,"QAed Data"
 ,3.38,139686,1995/01,"QAed Data"
 ,3.218,139687,1995/01,"QAed Data"
 ,2.921,139688,1995/01,"QAed Data"
 ,2.839,139689,1995/01,"QAed Data"
 ,2.684,139690,1995/01,"QAed Data"
 ,2.737,139691,1995/01,"QAed Data"
 ,2.815,139692,1995/01,"QAed Data"
 ,2.448,139693,1995/01,"QAed Data"
 ,2.351,139694,1995/01,"QAed Data"
 ,2.343,139695,1995/01,"QAed Data"
 ,2.1,139696,1995/01,"QAed Data"
 ,2.167,139697,1995/01,"QAed Data"
 ,2.166,139698,1995/01,"QAed Data"
 ,2.086,139699,1995/01,"QAed Data"
 ,2.199,139700,1995/01,"QAed Data"
 ,2.024,139701,1995/01,"QAed Data"
 ,2.196,139702,1995/01,"QAed Data"
 ,2.191,139703,1995/01,"QAed Data"
 ,2.095,139704,1995/01,"QAed Data"
 ,2.359,132096,1995/02,"QAed Data"
 ,2.324,132097,1995/02,"QAed Data"
 ,2.699,132098,1995/02,"QAed Data"
 ,2.793,132099,1995/02,"QAed Data"
 ,2.972,132100,1995/02,"QAed Data"
 ,3.053,132101,1995/02,"QAed Data"
 ,2.683,132102,1995/02,"QAed Data"
 ,2.893,132103,1995/02,"QAed Data"
 ,2.95,132104,1995/02,"QAed Data"
 ,2.969,132105,1995/02,"QAed Data"
 ,3.134,132106,1995/02,"QAed Data"
 ,2.835,132107,1995/02,"QAed Data"
 ,2.83,132108,1995/02,"QAed Data"
 ,2.529,132109,1995/02,"QAed Data"
 ,2.93,132110,1995/02,"QAed Data"
 ,2.872,132111,1995/02,"QAed Data"
 ,3.077,132112,1995/02,"QAed Data"
 ,3.334,132113,1995/02,"QAed Data"
 ,2.541,132114,1995/02,"QAed Data"
 ,2.689,132115,1995/02,"QAed Data"
 ,2.721,132116,1995/02,"QAed Data"
 ,2.076,132117,1995/02,"QAed Data"
 ,1.948,132118,1995/02,"QAed Data"
 ,2.157,132119,1995/02,"QAed Data"
 ,2.024,132120,1995/02,"QAed Data"
 ,2.048,132570,1995/02,"QAed Data"
 ,2.325,132571,1995/02,"QAed Data"
 ,2.579,132572,1995/02,"QAed Data"
 ,2.822,132573,1995/02,"QAed Data"
 ,2.809,132574,1995/02,"QAed Data"
 ,2.808,132575,1995/02,"QAed Data"
 ,3.097,132576,1995/02,"QAed Data"
 ,3.218,132577,1995/02,"QAed Data"
 ,3.203,132578,1995/02,"QAed Data"
 ,2.954,132579,1995/02,"QAed Data"
 ,3.023,132580,1995/02,"QAed Data"
 ,2.665,132581,1995/02,"QAed Data"
 ,2.49,132582,1995/02,"QAed Data"
 ,2.659,132583,1995/02,"QAed Data"
 ,2.783,132584,1995/02,"QAed Data"
 ,2.909,132585,1995/02,"QAed Data"
 ,2.946,132586,1995/02,"QAed Data"
 ,3.139,132587,1995/02,"QAed Data"
 ,2.658,132588,1995/02,"QAed Data"
 ,2.572,132589,1995/02,"QAed Data"
 ,2.405,132590,1995/02,"QAed Data"
 ,2.237,132591,1995/02,"QAed Data"
 ,1.834,132592,1995/02,"QAed Data"
 ,1.865,132593,1995/02,"QAed Data"
 ,2.125,132594,1995/02,"QAed Data"
 ,1.884,133044,1995/02,"QAed Data"
 ,2.366,133045,1995/02,"QAed Data"
 ,2.483,133046,1995/02,"QAed Data"
 ,2.684,133047,1995/02,"QAed Data"
 ,2.963,133048,1995/02,"QAed Data"
 ,3.106,133049,1995/02,"QAed Data"
 ,3.16,133050,1995/02,"QAed Data"
 ,3.273,133051,1995/02,"QAed Data"
 ,2.956,133052,1995/02,"QAed Data"
 ,3.313,133053,1995/02,"QAed Data"
 ,3.138,133054,1995/02,"QAed Data"
 ,3.102,133055,1995/02,"QAed Data"
 ,3.098,133056,1995/02,"QAed Data"
 ,2.841,133057,1995/02,"QAed Data"
 ,2.861,133058,1995/02,"QAed Data"
 ,2.956,133059,1995/02,"QAed Data"
 ,2.809,133060,1995/02,"QAed Data"
 ,2.905,133061,1995/02,"QAed Data"
 ,2.873,133062,1995/02,"QAed Data"
 ,2.575,133063,1995/02,"QAed Data"
 ,2.291,133064,1995/02,"QAed Data"
 ,2.074,133065,1995/02,"QAed Data"
 ,1.758,133066,1995/02,"QAed Data"
 ,1.792,133067,1995/02,"QAed Data"
 ,2.183,133068,1995/02,"QAed Data"
 ,1.964,133518,1995/02,"QAed Data"
 ,2.2,133519,1995/02,"QAed Data"
 ,2.511,133520,1995/02,"QAed Data"
 ,2.708,133521,1995/02,"QAed Data"
 ,3.022,133522,1995/02,"QAed Data"
 ,3.185,133523,1995/02,"QAed Data"
 ,3.388,133524,1995/02,"QAed Data"
 ,3.348,133525,1995/02,"QAed Data"
 ,3.387,133526,1995/02,"QAed Data"
 ,3.168,133527,1995/02,"QAed Data"
 ,3.083,133528,1995/02,"QAed Data"
 ,2.946,133529,1995/02,"QAed Data"
 ,2.906,133530,1995/02,"QAed Data"
 ,3.202,133531,1995/02,"QAed Data"
 ,2.908,133532,1995/02,"QAed Data"
 ,2.708,133533,1995/02,"QAed Data"
 ,3.079,133534,1995/02,"QAed Data"
 ,2.565,133535,1995/02,"QAed Data"
 ,2.503,133536,1995/02,"QAed Data"
 ,2.349,133537,1995/02,"QAed Data"
 ,2.285,133538,1995/02,"QAed Data"
 ,2.04,133539,1995/02,"QAed Data"
 ,1.968,133540,1995/02,"QAed Data"
 ,2.097,133541,1995/02,"QAed Data"
 ,1.9,133542,1995/02,"QAed Data"
 ,1.777,133992,1995/02,"QAed Data"
 ,2.066,133993,1995/02,"QAed Data"
 ,2.313,133994,1995/02,"QAed Data"
 ,2.811,133995,1995/02,"QAed Data"
 ,2.869,133996,1995/02,"QAed Data"
 ,3.386,133997,1995/02,"QAed Data"
 ,3.901,133998,1995/02,"QAed Data"
 ,3.277,133999,1995/02,"QAed Data"
 ,3.189,134000,1995/02,"QAed Data"
 ,3.303,134001,1995/02,"QAed Data"
 ,2.993,134002,1995/02,"QAed Data"
 ,3.407,134003,1995/02,"QAed Data"
 ,3.405,134004,1995/02,"QAed Data"
 ,3.281,134005,1995/02,"QAed Data"
 ,2.961,134006,1995/02,"QAed Data"
 ,2.892,134007,1995/02,"QAed Data"
 ,2.647,134008,1995/02,"QAed Data"
 ,2.519,134009,1995/02,"QAed Data"
 ,2.322,134010,1995/02,"QAed Data"
 ,2.313,134011,1995/02,"QAed Data"
 ,2.16,134012,1995/02,"QAed Data"
 ,1.845,134013,1995/02,"QAed Data"
 ,1.833,134014,1995/02,"QAed Data"
 ,1.778,134015,1995/02,"QAed Data"
 ,1.647,134016,1995/02,"QAed Data"
 ,1.88,134466,1995/02,"QAed Data"
 ,1.802,134467,1995/02,"QAed Data"
 ,1.947,134468,1995/02,"QAed Data"
 ,2.352,134469,1995/02,"QAed Data"
 ,2.316,134470,1995/02,"QAed Data"
 ,3.133,134471,1995/02,"QAed Data"
 ,3.014,134472,1995/02,"QAed Data"
 ,3.402,134473,1995/02,"QAed Data"
 ,3.33,134474,1995/02,"QAed Data"
 ,2.899,134475,1995/02,"QAed Data"
 ,3.022,134476,1995/02,"QAed Data"
 ,2.686,134477,1995/02,"QAed Data"
 ,2.722,134478,1995/02,"QAed Data"
 ,2.918,134479,1995/02,"QAed Data"
 ,2.994,134480,1995/02,"QAed Data"
 ,2.789,134481,1995/02,"QAed Data"
 ,2.425,134482,1995/02,"QAed Data"
 ,2.367,134483,1995/02,"QAed Data"
 ,2.189,134484,1995/02,"QAed Data"
 ,2.024,134485,1995/02,"QAed Data"
 ,1.969,134486,1995/02,"QAed Data"
 ,2.09,134487,1995/02,"QAed Data"
 ,1.721,134488,1995/02,"QAed Data"
 ,1.629,134489,1995/02,"QAed Data"
 ,1.712,134490,1995/02,"QAed Data"
 ,1.855,134940,1995/02,"QAed Data"
 ,2.012,134941,1995/02,"QAed Data"
 ,1.77,134942,1995/02,"QAed Data"
 ,2.163,134943,1995/02,"QAed Data"
 ,2.448,134944,1995/02,"QAed Data"
 ,2.626,134945,1995/02,"QAed Data"
 ,2.954,134946,1995/02,"QAed Data"
 ,2.971,134947,1995/02,"QAed Data"
 ,3.159,134948,1995/02,"QAed Data"
 ,2.853,134949,1995/02,"QAed Data"
 ,3.032,134950,1995/02,"QAed Data"
 ,2.976,134951,1995/02,"QAed Data"
 ,2.918,134952,1995/02,"QAed Data"
 ,2.759,134953,1995/02,"QAed Data"
 ,2.845,134954,1995/02,"QAed Data"
 ,2.938,134955,1995/02,"QAed Data"
 ,2.726,134956,1995/02,"QAed Data"
 ,2.387,134957,1995/02,"QAed Data"
 ,2.163,134958,1995/02,"QAed Data"
 ,2.359,134959,1995/02,"QAed Data"
 ,1.975,134960,1995/02,"QAed Data"
 ,1.987,134961,1995/02,"QAed Data"
 ,1.857,134962,1995/02,"QAed Data"
 ,1.728,134963,1995/02,"QAed Data"
 ,1.783,134964,1995/02,"QAed Data"
 ,1.743,135414,1995/02,"QAed Data"
 ,1.983,135415,1995/02,"QAed Data"
 ,2.153,135416,1995/02,"QAed Data"
 ,1.915,135417,1995/02,"QAed Data"
 ,1.624,135418,1995/02,"QAed Data"
 ,2.041,135419,1995/02,"QAed Data"
 ,2.816,135420,1995/02,"QAed Data"
 ,3.004,135421,1995/02,"QAed Data"
